time,yaw_master,Roll_master,Pitch_master,yaw_slave,Roll_slave,Pitch_slave,yaw_diff,Roll_diff,Pitch_diff,speed,limit_angle,limit_time
355222,354.91,-1.31,-1.90,0.88,0.85,2.43,5.96,2.16,4.34,0.00,80.00,3.00
355251,354.96,-1.31,-1.91,0.87,0.78,2.34,5.91,2.09,4.25,0.00,80.00,3.00
355280,354.93,-1.31,-1.91,0.86,0.77,2.34,5.93,2.08,4.25,0.00,80.00,3.00
355312,354.97,-1.31,-1.92,0.74,0.78,2.33,5.77,2.08,4.25,0.00,80.00,3.00
355341,354.86,-1.31,-1.92,0.72,0.79,2.31,5.86,2.10,4.23,0.00,80.00,3.00
355370,354.93,-1.31,-1.91,0.61,0.81,2.32,5.68,2.13,4.23,0.00,80.00,3.00
355399,354.88,-1.31,-1.91,0.61,0.88,2.33,5.73,2.19,4.24,0.00,80.00,3.00
355429,354.85,-1.32,-1.91,0.65,0.91,2.39,5.79,2.22,4.30,0.00,80.00,3.00
355458,354.82,-1.32,-1.91,0.79,0.91,2.39,5.97,2.23,4.30,0.00,80.00,3.00
355487,354.79,-1.32,-1.91,0.80,0.92,2.37,6.01,2.24,4.28,0.00,80.00,3.00
355519,354.89,-1.32,-1.91,0.70,0.90,2.40,5.81,2.22,4.31,0.00,80.00,3.00
355548,354.89,-1.32,-1.92,0.74,0.88,2.38,5.85,2.19,4.29,0.00,80.00,3.00
355577,354.89,-1.33,-1.92,0.73,0.89,2.42,5.84,2.22,4.34,0.00,80.00,3.00
355606,354.94,-1.33,-1.93,0.69,0.88,2.42,5.75,2.21,4.35,0.00,80.00,3.00
355635,354.91,-1.33,-1.94,0.59,0.82,2.42,5.68,2.15,4.36,0.00,80.00,3.00
355664,354.81,-1.33,-1.94,0.61,0.85,2.46,5.80,2.18,4.39,0.00,80.00,3.00
355693,354.80,-1.33,-1.95,0.63,0.84,2.43,5.82,2.17,4.38,0.00,80.00,3.00
355740,354.76,-1.34,-1.95,0.58,0.85,2.40,5.83,2.19,4.35,0.00,80.00,3.00
355770,354.75,-1.34,-1.95,0.55,0.83,2.35,5.79,2.17,4.30,0.00,80.00,3.00
355799,354.68,-1.34,-1.95,0.50,0.87,2.30,5.82,2.21,4.25,0.00,80.00,3.00
355827,354.71,-1.34,-1.95,0.59,0.93,2.29,5.87,2.27,4.24,0.00,80.00,3.00
355856,354.75,-1.34,-1.96,0.58,0.92,2.30,5.83,2.26,4.26,0.00,80.00,3.00
355885,354.72,-1.34,-1.95,0.60,0.92,2.33,5.88,2.26,4.28,0.00,80.00,3.00
355914,354.84,-1.33,-1.94,0.57,0.90,2.39,5.73,2.23,4.32,0.00,80.00,3.00
355951,354.79,-1.32,-1.92,0.58,0.88,2.42,5.80,2.21,4.34,0.00,80.00,3.00
355995,354.81,-1.33,-1.90,0.59,0.80,2.45,5.78,2.13,4.35,0.00,80.00,3.00
356024,354.85,-1.33,-1.89,0.62,0.79,2.41,5.77,2.12,4.30,0.00,80.00,3.00
356053,354.79,-1.33,-1.90,0.57,0.84,2.38,5.78,2.17,4.28,0.00,80.00,3.00
356082,354.77,-1.33,-1.90,0.53,0.87,2.32,5.75,2.20,4.22,0.00,80.00,3.00
356111,354.73,-1.33,-1.90,0.53,0.89,2.32,5.80,2.21,4.23,0.00,80.00,3.00
356139,354.76,-1.32,-1.91,0.52,0.95,2.37,5.76,2.27,4.28,0.00,80.00,3.00
356171,354.79,-1.33,-1.92,0.42,0.94,2.37,5.64,2.27,4.29,0.00,80.00,3.00
356201,354.81,-1.33,-1.91,0.48,0.91,2.40,5.67,2.24,4.30,0.00,80.00,3.00
356230,354.87,-1.33,-1.91,0.58,0.83,2.45,5.72,2.16,4.36,0.00,80.00,3.00
356259,354.87,-1.33,-1.90,0.49,0.73,2.39,5.63,2.07,4.29,0.00,80.00,3.00
356288,354.84,-1.33,-1.90,0.58,0.71,2.36,5.74,2.04,4.26,0.00,80.00,3.00
356317,354.74,-1.34,-1.90,0.71,0.71,2.29,5.96,2.05,4.19,0.00,80.00,3.00
356347,354.75,-1.34,-1.89,0.71,0.72,2.22,5.96,2.06,4.11,0.00,80.00,3.00
356395,354.73,-1.34,-1.89,0.70,0.70,2.18,5.96,2.04,4.07,0.00,80.00,3.00
356424,354.71,-1.34,-1.89,0.66,0.74,2.19,5.95,2.07,4.08,0.00,80.00,3.00
356453,354.69,-1.34,-1.90,0.65,0.80,2.19,5.96,2.14,4.08,0.00,80.00,3.00
356482,354.68,-1.34,-1.90,0.63,0.85,2.24,5.95,2.19,4.14,0.00,80.00,3.00
356512,354.68,-1.34,-1.90,0.57,0.83,2.32,5.89,2.17,4.22,0.00,80.00,3.00
356541,354.67,-1.33,-1.90,0.49,0.81,2.28,5.82,2.14,4.19,0.00,80.00,3.00
356570,354.62,-1.33,-1.91,0.48,0.85,2.35,5.86,2.18,4.25,0.00,80.00,3.00
356602,354.67,-1.34,-1.91,0.53,0.80,2.40,5.86,2.14,4.31,0.00,80.00,3.00
356631,354.63,-1.34,-1.91,0.59,0.81,2.43,5.95,2.15,4.34,0.00,80.00,3.00
356661,354.60,-1.33,-1.91,0.49,0.82,2.40,5.89,2.16,4.31,0.00,80.00,3.00
356690,354.58,-1.33,-1.91,0.57,0.83,2.46,6.00,2.16,4.38,0.00,80.00,3.00
356719,354.60,-1.32,-1.92,0.61,0.89,2.49,6.02,2.21,4.40,0.00,80.00,3.00
356748,354.47,-1.32,-1.91,0.62,0.85,2.46,6.15,2.17,4.38,0.00,80.00,3.00
356777,354.43,-1.32,-1.91,0.59,0.88,2.39,6.15,2.20,4.30,0.00,80.00,3.00
356810,354.40,-1.32,-1.91,0.71,0.84,2.39,6.31,2.16,4.30,0.00,80.00,3.00
356839,354.39,-1.32,-1.91,0.70,0.87,2.40,6.31,2.19,4.31,0.00,80.00,3.00
356868,354.46,-1.32,-1.91,0.66,0.87,2.26,6.21,2.19,4.17,0.00,80.00,3.00
356897,354.41,-1.32,-1.90,0.56,0.85,2.23,6.14,2.17,4.13,0.00,80.00,3.00
356927,354.50,-1.32,-1.90,0.61,0.91,2.20,6.11,2.24,4.10,0.00,80.00,3.00
356956,354.44,-1.33,-1.89,0.53,0.91,2.21,6.09,2.24,4.11,0.00,80.00,3.00
356985,354.50,-1.33,-1.90,0.43,0.93,2.25,5.93,2.25,4.15,0.00,80.00,3.00
357017,354.51,-1.32,-1.90,0.40,0.91,2.23,5.89,2.23,4.13,0.00,80.00,3.00
357046,354.49,-1.32,-1.90,0.51,0.94,2.30,6.02,2.26,4.20,0.00,80.00,3.00
357076,354.55,-1.33,-1.90,0.69,0.90,2.28,6.14,2.23,4.18,0.00,80.00,3.00
357105,354.59,-1.32,-1.90,0.69,0.88,2.26,6.10,2.19,4.16,0.00,80.00,3.00
357134,354.59,-1.31,-1.89,0.75,0.89,2.23,6.16,2.20,4.12,0.00,80.00,3.00
357179,354.55,-1.31,-1.89,0.86,0.89,2.24,6.31,2.20,4.12,0.00,80.00,3.00
357208,354.55,-1.32,-1.89,0.84,0.92,2.27,6.29,2.24,4.16,0.00,80.00,3.00
357240,354.55,-1.31,-1.88,0.68,0.98,2.28,6.13,2.29,4.17,0.00,80.00,3.00
357269,354.53,-1.31,-1.88,0.57,0.96,2.29,6.04,2.27,4.17,0.00,80.00,3.00
357298,354.47,-1.30,-1.88,0.54,0.99,2.33,6.07,2.29,4.21,0.00,80.00,3.00
357328,354.45,-1.29,-1.88,0.52,1.00,2.36,6.07,2.29,4.24,0.00,80.00,3.00
357357,354.36,-1.29,-1.88,0.53,1.00,2.35,6.17,2.30,4.23,0.00,80.00,3.00
357394,354.32,-1.30,-1.88,0.68,0.94,2.32,6.36,2.24,4.21,0.00,80.00,3.00
357424,354.33,-1.31,-1.88,0.70,0.93,2.32,6.37,2.23,4.20,0.00,80.00,3.00
357456,354.19,-1.32,-1.89,0.85,0.91,2.35,6.65,2.22,4.24,0.00,80.00,3.00
357485,354.19,-1.32,-1.90,0.79,0.93,2.26,6.60,2.25,4.16,0.00,80.00,3.00
357514,354.12,-1.32,-1.90,0.79,0.95,2.24,6.67,2.28,4.14,0.00,80.00,3.00
357543,354.11,-1.32,-1.91,0.71,0.98,2.26,6.60,2.30,4.17,0.00,80.00,3.00
357572,354.15,-1.32,-1.90,0.71,0.95,2.27,6.55,2.27,4.17,0.00,80.00,3.00
357601,354.20,-1.32,-1.90,0.58,0.98,2.27,6.38,2.30,4.17,0.00,80.00,3.00
357631,354.22,-1.33,-1.90,0.60,0.97,2.28,6.38,2.30,4.18,0.00,80.00,3.00
357663,354.21,-1.32,-1.90,0.64,0.93,2.34,6.44,2.26,4.24,0.00,80.00,3.00
357708,354.16,-1.31,-1.89,0.55,0.93,2.33,6.39,2.24,4.22,0.00,80.00,3.00
357737,354.16,-1.31,-1.89,0.67,0.95,2.31,6.52,2.26,4.21,0.00,80.00,3.00
357766,354.11,-1.31,-1.89,0.65,1.02,2.30,6.54,2.32,4.20,0.00,80.00,3.00
357795,354.03,-1.30,-1.90,0.70,0.96,2.28,6.67,2.26,4.18,0.00,80.00,3.00
357825,354.10,-1.30,-1.90,0.62,0.97,2.31,6.52,2.27,4.21,0.00,80.00,3.00
357854,354.19,-1.30,-1.90,0.61,0.98,2.29,6.42,2.28,4.19,0.00,80.00,3.00
357886,354.14,-1.29,-1.91,0.69,1.00,2.36,6.55,2.30,4.28,0.00,80.00,3.00
357915,354.15,-1.30,-1.91,0.55,0.95,2.36,6.40,2.25,4.27,0.00,80.00,3.00
357944,354.09,-1.30,-1.91,0.58,0.93,2.36,6.49,2.22,4.27,0.00,80.00,3.00
357973,354.09,-1.30,-1.91,0.80,0.93,2.32,6.71,2.23,4.22,0.00,80.00,3.00
358003,354.05,-1.30,-1.90,0.92,0.89,2.34,6.87,2.19,4.25,0.00,80.00,3.00
358032,354.06,-1.31,-1.90,0.87,0.88,2.26,6.81,2.19,4.16,0.00,80.00,3.00
358061,354.03,-1.31,-1.89,0.95,0.86,2.29,6.91,2.17,4.19,0.00,80.00,3.00
358093,354.03,-1.32,-1.90,1.00,0.81,2.36,6.97,2.13,4.25,0.00,80.00,3.00
358122,354.02,-1.31,-1.89,0.93,0.81,2.28,6.91,2.12,4.17,0.00,80.00,3.00
358151,354.06,-1.30,-1.89,0.84,0.84,2.31,6.78,2.14,4.21,0.00,80.00,3.00
358181,354.10,-1.31,-1.90,0.86,0.86,2.29,6.76,2.17,4.19,0.00,80.00,3.00
358210,354.09,-1.32,-1.89,0.83,0.90,2.34,6.73,2.22,4.23,0.00,80.00,3.00
358239,354.06,-1.33,-1.88,0.73,0.92,2.33,6.67,2.25,4.22,0.00,80.00,3.00
358268,354.04,-1.33,-1.89,0.66,0.97,2.38,6.62,2.30,4.26,0.00,80.00,3.00
358300,354.07,-1.33,-1.89,0.59,0.95,2.46,6.52,2.28,4.35,0.00,80.00,3.00
358345,354.06,-1.33,-1.89,0.61,0.96,2.46,6.56,2.28,4.35,0.00,80.00,3.00
358374,354.05,-1.33,-1.89,0.54,0.94,2.45,6.49,2.26,4.34,0.00,80.00,3.00
358403,354.08,-1.32,-1.89,0.62,0.95,2.41,6.54,2.27,4.30,0.00,80.00,3.00
358432,354.08,-1.32,-1.89,0.72,0.96,2.39,6.64,2.29,4.28,0.00,80.00,3.00
358461,353.96,-1.33,-1.89,0.71,0.94,2.43,6.74,2.26,4.31,0.00,80.00,3.00
358491,354.01,-1.32,-1.89,0.78,0.96,2.41,6.77,2.28,4.29,0.00,80.00,3.00
358523,353.99,-1.32,-1.87,0.83,0.96,2.36,6.84,2.28,4.23,0.00,80.00,3.00
358552,354.01,-1.33,-1.88,0.86,0.95,2.37,6.85,2.28,4.25,0.00,80.00,3.00
358581,354.02,-1.33,-1.88,0.76,0.91,2.31,6.75,2.23,4.20,0.00,80.00,3.00
358610,354.00,-1.33,-1.88,0.72,0.89,2.19,6.72,2.22,4.06,0.00,80.00,3.00
358639,353.96,-1.34,-1.88,0.65,0.90,2.23,6.68,2.24,4.12,0.00,80.00,3.00
358669,353.93,-1.33,-1.89,0.58,0.86,2.27,6.66,2.19,4.15,0.00,80.00,3.00
358698,353.89,-1.33,-1.90,0.56,0.84,2.28,6.67,2.17,4.18,0.00,80.00,3.00
358730,353.88,-1.33,-1.90,0.65,0.88,2.28,6.77,2.21,4.18,0.00,80.00,3.00
358759,353.84,-1.33,-1.89,0.77,0.87,2.38,6.94,2.20,4.27,0.00,80.00,3.00
358788,353.90,-1.34,-1.90,0.69,0.85,2.43,6.79,2.19,4.32,0.00,80.00,3.00
358817,353.93,-1.35,-1.90,0.75,0.82,2.36,6.82,2.17,4.26,0.00,80.00,3.00
358846,354.01,-1.35,-1.90,0.77,0.84,2.36,6.75,2.19,4.26,0.00,80.00,3.00
358876,354.08,-1.34,-1.90,0.74,0.82,2.38,6.66,2.16,4.28,0.00,80.00,3.00
358905,354.10,-1.35,-1.90,0.66,0.84,2.37,6.56,2.19,4.27,0.00,80.00,3.00
358937,354.10,-1.34,-1.90,0.68,0.85,2.30,6.57,2.20,4.20,0.00,80.00,3.00
358966,354.13,-1.34,-1.89,0.66,0.92,2.33,6.54,2.25,4.22,0.00,80.00,3.00
359012,354.15,-1.33,-1.88,0.64,0.92,2.33,6.49,2.25,4.22,0.00,80.00,3.00
359049,354.15,-1.33,-1.88,0.63,0.89,2.36,6.48,2.23,4.24,0.00,80.00,3.00
359079,354.22,-1.33,-1.88,0.63,0.91,2.33,6.41,2.24,4.21,0.00,80.00,3.00
359108,354.26,-1.33,-1.87,0.66,0.92,2.37,6.40,2.25,4.24,0.00,80.00,3.00
359137,354.23,-1.32,-1.87,0.82,0.95,2.33,6.59,2.27,4.20,0.00,80.00,3.00
359169,354.21,-1.32,-1.87,0.78,0.88,2.30,6.57,2.20,4.17,0.00,80.00,3.00
359198,354.19,-1.32,-1.87,0.81,0.89,2.29,6.62,2.21,4.16,0.00,80.00,3.00
359227,354.17,-1.32,-1.87,0.68,0.93,2.22,6.51,2.25,4.10,0.00,80.00,3.00
359256,354.20,-1.32,-1.88,0.68,0.90,2.18,6.48,2.22,4.06,0.00,80.00,3.00
359285,354.22,-1.32,-1.88,0.56,0.87,2.34,6.34,2.19,4.22,0.00,80.00,3.00
359315,354.23,-1.33,-1.88,0.55,0.86,2.38,6.31,2.18,4.26,0.00,80.00,3.00
359344,354.18,-1.32,-1.87,0.48,0.85,2.38,6.30,2.18,4.25,0.00,80.00,3.00
359376,354.17,-1.32,-1.87,0.73,0.81,2.42,6.56,2.13,4.30,0.00,80.00,3.00
359405,354.21,-1.33,-1.86,0.68,0.85,2.43,6.47,2.18,4.29,0.00,80.00,3.00
359434,354.20,-1.33,-1.86,0.63,0.82,2.40,6.43,2.15,4.26,0.00,80.00,3.00
359464,354.22,-1.34,-1.87,0.68,0.81,2.39,6.46,2.15,4.26,0.00,80.00,3.00
359493,354.21,-1.33,-1.87,0.77,0.87,2.37,6.56,2.20,4.24,0.00,80.00,3.00
359538,354.26,-1.32,-1.87,0.82,0.87,2.35,6.56,2.19,4.22,0.00,80.00,3.00
359567,354.25,-1.33,-1.87,0.68,0.90,2.34,6.43,2.23,4.21,0.00,80.00,3.00
359599,354.28,-1.32,-1.88,0.74,0.89,2.30,6.46,2.21,4.17,0.00,80.00,3.00
359628,354.30,-1.31,-1.87,0.81,0.86,2.27,6.50,2.18,4.15,0.00,80.00,3.00
359658,354.27,-1.32,-1.87,0.84,0.90,2.28,6.57,2.22,4.15,0.00,80.00,3.00
359687,354.25,-1.33,-1.87,0.78,0.92,2.29,6.53,2.25,4.16,0.00,80.00,3.00
359716,354.28,-1.32,-1.86,0.75,0.91,2.30,6.47,2.24,4.16,0.00,80.00,3.00
359745,354.30,-1.33,-1.86,0.80,0.87,2.34,6.50,2.19,4.20,0.00,80.00,3.00
359774,354.33,-1.33,-1.87,0.76,0.87,2.36,6.43,2.20,4.23,0.00,80.00,3.00
359806,354.43,-1.33,-1.87,0.66,0.85,2.38,6.23,2.18,4.24,0.00,80.00,3.00
359836,354.41,-1.33,-1.87,0.70,0.83,2.38,6.29,2.16,4.25,0.00,80.00,3.00
359865,354.45,-1.33,-1.86,0.72,0.84,2.35,6.27,2.17,4.21,0.00,80.00,3.00
359894,354.46,-1.33,-1.86,0.65,0.92,2.30,6.19,2.24,4.16,0.00,80.00,3.00
359923,354.48,-1.33,-1.86,0.57,0.94,2.27,6.09,2.27,4.12,0.00,80.00,3.00
359953,354.52,-1.33,-1.86,0.52,0.96,2.25,6.00,2.29,4.11,0.00,80.00,3.00
359982,354.54,-1.33,-1.87,0.46,0.96,2.19,5.93,2.29,4.06,0.00,80.00,3.00
360014,354.57,-1.33,-1.87,0.48,0.94,2.29,5.91,2.27,4.17,0.00,80.00,3.00
360043,354.65,-1.33,-1.88,0.47,0.86,2.32,5.82,2.19,4.20,0.00,80.00,3.00
360072,354.67,-1.34,-1.87,0.57,0.78,2.36,5.91,2.11,4.23,0.00,80.00,3.00
360101,354.65,-1.33,-1.87,0.60,0.74,2.40,5.95,2.07,4.27,0.00,80.00,3.00
360131,354.65,-1.32,-1.88,0.70,0.70,2.36,6.05,2.02,4.24,0.00,80.00,3.00
360160,354.70,-1.32,-1.87,0.77,0.71,2.35,6.07,2.03,4.23,0.00,80.00,3.00
360189,354.74,-1.32,-1.88,0.68,0.76,2.37,5.93,2.08,4.25,0.00,80.00,3.00
360221,354.77,-1.32,-1.86,0.63,0.79,2.45,5.86,2.12,4.31,0.00,80.00,3.00
360250,354.85,-1.32,-1.86,0.56,0.83,2.46,5.72,2.15,4.32,0.00,80.00,3.00
360279,354.88,-1.31,-1.87,0.54,0.87,2.41,5.66,2.18,4.27,0.00,80.00,3.00
360325,354.83,-1.30,-1.87,0.47,0.91,2.48,5.64,2.21,4.35,0.00,80.00,3.00
360354,354.81,-1.30,-1.87,0.47,0.87,2.49,5.66,2.17,4.36,0.00,80.00,3.00
360383,354.79,-1.30,-1.87,0.44,0.87,2.40,5.64,2.18,4.28,0.00,80.00,3.00
360412,354.73,-1.31,-1.87,0.50,0.83,2.41,5.76,2.13,4.28,0.00,80.00,3.00
360444,354.72,-1.30,-1.86,0.55,0.82,2.41,5.83,2.12,4.27,0.00,80.00,3.00
360473,354.75,-1.29,-1.86,0.65,0.81,2.39,5.90,2.10,4.25,0.00,80.00,3.00
360502,354.79,-1.29,-1.86,0.61,0.79,2.47,5.83,2.09,4.33,0.00,80.00,3.00
360532,354.76,-1.29,-1.87,0.62,0.80,2.46,5.87,2.09,4.33,0.00,80.00,3.00
360561,354.75,-1.29,-1.88,0.76,0.81,2.49,6.01,2.10,4.37,0.00,80.00,3.00
360590,354.69,-1.29,-1.87,0.67,0.84,2.41,5.98,2.13,4.28,0.00,80.00,3.00
360619,354.65,-1.29,-1.88,0.66,0.89,2.40,6.01,2.17,4.29,0.00,80.00,3.00
360651,354.72,-1.29,-1.88,0.71,0.87,2.25,5.99,2.15,4.13,0.00,80.00,3.00
360704,354.73,-1.29,-1.88,0.79,0.88,2.28,6.06,2.17,4.16,0.00,80.00,3.00
360733,354.70,-1.28,-1.87,0.74,0.91,2.22,6.04,2.19,4.09,0.00,80.00,3.00
360762,354.82,-1.29,-1.86,0.78,0.91,2.33,5.96,2.20,4.20,0.00,80.00,3.00
360791,354.78,-1.28,-1.86,0.72,0.92,2.37,5.94,2.20,4.22,0.00,80.00,3.00
360820,354.80,-1.28,-1.86,0.73,0.85,2.41,5.93,2.13,4.27,0.00,80.00,3.00
360849,354.79,-1.28,-1.87,0.68,0.85,2.45,5.89,2.12,4.31,0.00,80.00,3.00
360881,354.82,-1.27,-1.87,0.67,0.86,2.42,5.84,2.14,4.30,0.00,80.00,3.00
360910,354.80,-1.27,-1.88,0.65,0.88,2.47,5.85,2.15,4.35,0.00,80.00,3.00
360939,354.84,-1.27,-1.87,0.62,0.90,2.49,5.78,2.17,4.36,0.00,80.00,3.00
360969,354.87,-1.27,-1.87,0.65,0.97,2.46,5.78,2.24,4.33,0.00,80.00,3.00
360998,354.87,-1.26,-1.86,0.59,0.96,2.49,5.71,2.22,4.34,0.00,80.00,3.00
361027,354.86,-1.26,-1.86,0.62,0.95,2.51,5.76,2.21,4.37,0.00,80.00,3.00
361056,354.83,-1.27,-1.85,0.55,0.95,2.49,5.73,2.22,4.34,0.00,80.00,3.00
361088,354.87,-1.26,-1.86,0.65,0.92,2.48,5.77,2.18,4.34,0.00,80.00,3.00
361117,354.83,-1.26,-1.86,0.68,0.86,2.53,5.85,2.13,4.39,0.00,80.00,3.00
361146,354.84,-1.26,-1.86,0.74,0.83,2.50,5.90,2.10,4.37,0.00,80.00,3.00
361175,354.80,-1.26,-1.86,0.77,0.83,2.45,5.96,2.09,4.31,0.00,80.00,3.00
361204,354.82,-1.25,-1.87,0.66,0.82,2.39,5.84,2.07,4.26,0.00,80.00,3.00
361233,354.78,-1.25,-1.88,0.69,0.78,2.37,5.91,2.03,4.25,0.00,80.00,3.00
361262,354.77,-1.23,-1.88,0.55,0.82,2.38,5.79,2.06,4.25,0.00,80.00,3.00
361294,354.76,-1.23,-1.87,0.53,0.87,2.37,5.77,2.10,4.24,0.00,80.00,3.00
361323,354.73,-1.23,-1.87,0.54,0.87,2.38,5.80,2.09,4.25,0.00,80.00,3.00
361352,354.68,-1.23,-1.87,0.63,0.84,2.43,5.95,2.07,4.30,0.00,80.00,3.00
361382,354.66,-1.22,-1.87,0.76,0.82,2.39,6.10,2.05,4.26,0.00,80.00,3.00
361411,354.61,-1.23,-1.87,0.85,0.86,2.36,6.25,2.09,4.23,0.00,80.00,3.00
361440,354.55,-1.24,-1.86,0.84,0.86,2.24,6.29,2.10,4.09,0.00,80.00,3.00
361469,354.53,-1.24,-1.85,0.80,0.88,2.29,6.27,2.12,4.14,0.00,80.00,3.00
361501,354.62,-1.24,-1.85,0.72,0.89,2.32,6.10,2.13,4.17,0.00,80.00,3.00
361530,354.56,-1.24,-1.86,0.67,0.94,2.31,6.12,2.18,4.16,0.00,80.00,3.00
361559,354.51,-1.24,-1.87,0.68,0.92,2.36,6.17,2.15,4.23,0.00,80.00,3.00
361588,354.49,-1.23,-1.87,0.61,0.89,2.37,6.12,2.12,4.24,0.00,80.00,3.00
361633,354.52,-1.24,-1.87,0.65,0.90,2.47,6.13,2.14,4.33,0.00,80.00,3.00
361662,354.48,-1.24,-1.87,0.66,0.90,2.43,6.19,2.15,4.29,0.00,80.00,3.00
361691,354.44,-1.24,-1.86,0.71,0.93,2.45,6.27,2.18,4.31,0.00,80.00,3.00
361723,354.36,-1.25,-1.85,0.70,0.91,2.51,6.34,2.16,4.36,0.00,80.00,3.00
361752,354.38,-1.24,-1.85,0.61,0.93,2.49,6.23,2.17,4.34,0.00,80.00,3.00
361781,354.33,-1.25,-1.84,0.58,0.91,2.47,6.25,2.16,4.32,0.00,80.00,3.00
361811,354.32,-1.25,-1.85,0.59,0.90,2.37,6.28,2.15,4.21,0.00,80.00,3.00
361840,354.29,-1.25,-1.85,0.57,0.88,2.33,6.29,2.13,4.18,0.00,80.00,3.00
361884,354.29,-1.25,-1.85,0.59,0.84,2.32,6.29,2.09,4.17,0.00,80.00,3.00
361913,354.27,-1.24,-1.85,0.58,0.88,2.29,6.31,2.12,4.14,0.00,80.00,3.00
361945,354.30,-1.24,-1.86,0.62,0.85,2.30,6.32,2.09,4.16,0.00,80.00,3.00
361974,354.30,-1.23,-1.86,0.64,0.86,2.32,6.33,2.09,4.18,0.00,80.00,3.00
362003,354.31,-1.24,-1.87,0.63,0.85,2.30,6.32,2.09,4.17,0.00,80.00,3.00
362032,354.28,-1.24,-1.87,0.69,0.83,2.26,6.41,2.07,4.13,0.00,80.00,3.00
362061,354.34,-1.24,-1.86,0.80,0.82,2.26,6.46,2.06,4.12,0.00,80.00,3.00
362091,354.35,-1.24,-1.86,0.90,0.81,2.30,6.55,2.06,4.15,0.00,80.00,3.00
362119,354.36,-1.24,-1.87,0.87,0.81,2.34,6.51,2.06,4.20,0.00,80.00,3.00
362152,354.38,-1.24,-1.87,0.93,0.82,2.39,6.55,2.06,4.25,0.00,80.00,3.00
362181,354.30,-1.24,-1.87,0.89,0.83,2.42,6.59,2.07,4.29,0.00,80.00,3.00
362210,354.26,-1.24,-1.88,0.76,0.82,2.45,6.50,2.06,4.33,0.00,80.00,3.00
362239,354.27,-1.25,-1.88,0.63,0.87,2.44,6.36,2.12,4.32,0.00,80.00,3.00
362268,354.16,-1.24,-1.88,0.71,0.93,2.42,6.55,2.18,4.31,0.00,80.00,3.00
362297,354.24,-1.24,-1.88,0.59,0.93,2.35,6.36,2.17,4.22,0.00,80.00,3.00
362326,354.22,-1.24,-1.88,0.56,0.94,2.38,6.33,2.19,4.26,0.00,80.00,3.00
362367,354.25,-1.24,-1.88,0.55,0.94,2.37,6.30,2.18,4.25,0.00,80.00,3.00
362396,354.22,-1.24,-1.88,0.51,0.96,2.33,6.30,2.21,4.21,0.00,80.00,3.00
362425,354.25,-1.25,-1.87,0.61,0.90,2.35,6.36,2.15,4.22,0.00,80.00,3.00
362454,354.19,-1.25,-1.88,0.57,0.92,2.39,6.39,2.16,4.27,0.00,80.00,3.00
362483,354.19,-1.24,-1.88,0.63,0.95,2.43,6.45,2.20,4.31,0.00,80.00,3.00
362512,354.23,-1.24,-1.89,0.58,0.98,2.40,6.35,2.23,4.30,0.00,80.00,3.00
362542,354.31,-1.24,-1.90,0.67,0.96,2.38,6.36,2.21,4.28,0.00,80.00,3.00
362574,354.34,-1.25,-1.90,0.77,0.97,2.41,6.44,2.21,4.31,0.00,80.00,3.00
362602,354.30,-1.24,-1.90,0.75,0.99,2.41,6.46,2.23,4.31,0.00,80.00,3.00
362631,354.35,-1.25,-1.88,0.75,0.93,2.39,6.41,2.18,4.27,0.00,80.00,3.00
362660,354.39,-1.25,-1.89,0.83,0.89,2.36,6.44,2.14,4.24,0.00,80.00,3.00
362689,354.48,-1.25,-1.89,0.83,0.88,2.34,6.35,2.13,4.23,0.00,80.00,3.00
362718,354.45,-1.26,-1.89,0.83,0.94,2.35,6.39,2.20,4.24,0.00,80.00,3.00
362747,354.45,-1.27,-1.89,0.72,0.92,2.30,6.28,2.19,4.18,0.00,80.00,3.00
362779,354.43,-1.28,-1.89,0.67,0.93,2.24,6.24,2.21,4.13,0.00,80.00,3.00
362808,354.40,-1.28,-1.89,0.69,0.91,2.23,6.29,2.19,4.12,0.00,80.00,3.00
362836,354.41,-1.29,-1.89,0.60,0.91,2.19,6.19,2.20,4.07,0.00,80.00,3.00
362865,354.40,-1.28,-1.89,0.60,0.86,2.19,6.20,2.15,4.08,0.00,80.00,3.00
362894,354.42,-1.29,-1.89,0.58,0.82,2.20,6.16,2.11,4.08,0.00,80.00,3.00
362939,354.46,-1.29,-1.89,0.56,0.86,2.22,6.10,2.14,4.11,0.00,80.00,3.00
362968,354.51,-1.28,-1.89,0.61,0.88,2.24,6.09,2.16,4.13,0.00,80.00,3.00
363000,354.54,-1.28,-1.90,0.68,0.91,2.26,6.14,2.19,4.16,0.00,80.00,3.00
363053,354.53,-1.28,-1.90,0.69,0.93,2.25,6.16,2.21,4.15,0.00,80.00,3.00
363082,354.47,-1.28,-1.89,0.72,0.94,2.25,6.26,2.22,4.14,0.00,80.00,3.00
363112,354.45,-1.28,-1.89,0.70,0.94,2.32,6.25,2.22,4.20,0.00,80.00,3.00
363141,354.46,-1.28,-1.89,0.74,0.86,2.37,6.28,2.14,4.26,0.00,80.00,3.00
363170,354.45,-1.28,-1.90,0.75,0.84,2.35,6.30,2.11,4.24,0.00,80.00,3.00
363200,354.44,-1.27,-1.90,0.75,0.82,2.36,6.31,2.10,4.25,0.00,80.00,3.00
